"coordenadas","Calle","Colonia","Delegacin","EspecialistasFaltantesseparaporcomas","Estado","Foto","HerramientasExistentes","HerramientasFaltantes","Hora","HoradelReporte","ManodeObraExistente","ManodeObraFaltante","MedicamentosExistentes","MedicamentosFaltantes","Municipio","NmeroExterioroAproximado","NmerodePersonasAtrapadas","NmerodePersonasDesaparecidas","NmerodePersonasFallecidas","NmerodePersonasLesionadas","NmerodePersonasRescatadas","OtraReferenciadeUbicacin","Timestamp","TipoDao","TipodeInfraestructura","TipodeUso","TipodelDao","Verificado","VveresExistentes","VveresFaltantes","VveresSobrantes","latitud","longitud","direccion_Verificado","calle_Verificado","numero_Verificado","colonia_Verificado","cp_Verificado","ciudad_municipio_Verificado","estado_Verificado","pais_Verificado","lat_Verificado","long_Verificado"
"-99.1503074, 19.3670573","Lazaro cardenas","Portales norte","Benito Juárez","Ingeniero en estructura para verificar edificio","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",521,"0","0","0","0","0","","9/22/2017 20:15:58","Daño","Edificio","Habitacional","Daño","No","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3670573,-99.1503074,"Eje Central Lázaro Cárdenas 521, Portales Nte, 03300 Ciudad de México, CDMX, Mexico","Eje Central Lázaro Cárdenas","521","Portales Norte",3300,"Benito Juárez","Ciudad de México","Mexico",19.3670573,-99.1503074
"-99.1514851, 19.3690613","Sevilla","Portales","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",405,"0","0","0","0","0","Entre presidentes y municipio libre","9/20/2017 21:22:36","Daño","Edificio","Habitacional","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3690613,-99.1514851,"Sevilla 405, Portales Nte, 03300 Ciudad de México, CDMX, Mexico","Sevilla","405","Portales Norte",3300,"Benito Juárez","Ciudad de México","Mexico",19.3690613,-99.1514851
"-99.1514851, 19.3690613","sevilla","portales","Benito Juárez","D.R.O. ","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",405,"0","0","0","0","0","presidentes y municipio libre eje 7","9/22/2017 14:54:58","Daño","Edificio","Habitacional","Daño","No","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3690613,-99.1514851,"Sevilla 405, Portales Nte, 03300 Ciudad de México, CDMX, Mexico","Sevilla","405","Portales Norte",3300,"Benito Juárez","Ciudad de México","Mexico",19.3690613,-99.1514851
"-99.1503074, 19.3670573","Lazaro cardenas","Portales norte","Benito Juárez","Ingeniero en estructura para verificar edificio","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",521,"0","0","0","0","0","","9/22/2017 20:15:42","Daño","Edificio","Habitacional","Daño","No","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3670573,-99.1503074,"Eje Central Lázaro Cárdenas 521, Portales Nte, 03300 Ciudad de México, CDMX, Mexico","Eje Central Lázaro Cárdenas","521","Portales Norte",3300,"Benito Juárez","Ciudad de México","Mexico",19.3670573,-99.1503074
"-99.1469384, 19.3608449","Av. Popocatépetl ","Portales Sur ","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",95,"0","0","0","0","0","Rumania y Bélgica ","9/23/2017 8:13:52","Daño","Edificio","Habitacional","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3608449,-99.1469384,"Av. Popocatépetl 95, Portales Nte, 03300 Ciudad de México, CDMX, Mexico","Avenida Popocatépetl","95","Portales Norte",3300,"Benito Juárez","Ciudad de México","Mexico",19.3608449,-99.1469384
"-99.1517007, 19.3648893","Saratoga","Portales","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",714,"No sé","No sé","No sé","No sé","No sé","Zapata y Repúblicas","9/23/2017 1:24:14","Derrumbe","Edificio","Habitacional","Derrumbe","No","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3648893,-99.1517007,"Saratoga 714, Portales Sur, 03300 Ciudad de México, CDMX, Mexico","Saratoga","714","Portales Sur",3300,"Benito Juárez","Ciudad de México","Mexico",19.3648893,-99.1517007
"-99.1517007, 19.3648893","Saratoga","Portales Norte","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","Ninguno","Arneses, cuerdas",NA,NA,"Ninguno","Ninguno","Ninguno","Ninguno","",714,"Sí, pero no sé cuántos","No sé","No sé","No sé","No sé","Cerca de Emiliano zapata","9/20/2017 23:01:02","Derrumbe","Edificio","Habitacional","Derrumbe","Sí","Ninguno","Ninguno","Si tienes info entra a: http://bit.ly/Verificado19s",19.3648893,-99.1517007,"Saratoga 714, Portales Sur, 03300 Ciudad de México, CDMX, Mexico","Saratoga","714","Portales Sur",3300,"Benito Juárez","Ciudad de México","Mexico",19.3648893,-99.1517007
"-99.1514851, 19.3690613","sevilla","portales","Benito Juárez","D.R.O. ","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",405,"0","0","0","0","0","presidentes y municipio libre eje 7","9/22/2017 14:54:58","Daño","Edificio","Habitacional","Daño","No","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3690613,-99.1514851,"Sevilla 405, Portales Nte, 03300 Ciudad de México, CDMX, Mexico","Sevilla","405","Portales Norte",3300,"Benito Juárez","Ciudad de México","Mexico",19.3690613,-99.1514851
"-99.1514611, 19.3658964","Saratoga con Emiliano zapata","Portales","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","Ninguna","Palas, cascos",NA,NA,"Ninguna","Todo lo que se pueda","No hay ayuda","No hay ayuda","",620,"Sí, pero no sé cuántos","Sí, pero no sé cuántos","No sé","Sí, pero no sé cuántos","0","","9/21/2017 17:10:35","Derrumbe","Edificio","Habitacional","Derrumbe","No","No hay ayuda","No hay","Si tienes info entra a: http://bit.ly/Verificado19s",19.3658964,-99.1514611,"Saratoga 620, Portales Nte, 03300 Ciudad de México, CDMX, Mexico","Saratoga","620","Portales Norte",3300,"Benito Juárez","Ciudad de México","Mexico",19.3658964,-99.1514611
"-99.1514851, 19.3690613","Sevilla","Portales","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",405,"0","0","0","0","0","Entre presidentes y municipio libre","9/20/2017 21:22:36","Daño","Edificio","Habitacional","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3690613,-99.1514851,"Sevilla 405, Portales Nte, 03300 Ciudad de México, CDMX, Mexico","Sevilla","405","Portales Norte",3300,"Benito Juárez","Ciudad de México","Mexico",19.3690613,-99.1514851
"-99.1528355, 19.3675709","TOKIO","PORTALES SUR","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"SIN AYUDA","SIN AYUDA","","Si tienes info entra a: http://bit.ly/Verificado19s","",517,"0","No sé","No sé","No sé","Sí, pero no sé cuántos","PRESIDENTES Y EMPERADORES","9/22/2017 10:39:02","Derrumbe","Edificio","Habitacional","Derrumbe","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3675709,-99.1528355,"Tokio 517, Portales Nte, 03300 Ciudad de México, CDMX, Mexico","Tokio","517","Portales Norte",3300,"Benito Juárez","Ciudad de México","Mexico",19.3675709,-99.1528355
"-99.1517007, 19.3648893","Saratoga","Portales Norte","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","Ninguno","Arneses, cuerdas",NA,NA,"Ninguno","Ninguno","Ninguno","Ninguno","",714,"Sí, pero no sé cuántos","No sé","No sé","No sé","No sé","Cerca de Emiliano zapata","9/20/2017 23:01:02","Derrumbe","Edificio","Habitacional","Derrumbe","Sí","Ninguno","Ninguno","Si tienes info entra a: http://bit.ly/Verificado19s",19.3648893,-99.1517007,"Saratoga 714, Portales Sur, 03300 Ciudad de México, CDMX, Mexico","Saratoga","714","Portales Sur",3300,"Benito Juárez","Ciudad de México","Mexico",19.3648893,-99.1517007
"-99.1528355, 19.3675709","Tokio","Portales Norte","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",517,"0","0","0","0","Sí, pero no sé cuántos","Entre Emperadores y Presidentes","9/20/2017 22:49:52","Derrumbe","Edificio","Habitacional","Derrumbe","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3675709,-99.1528355,"Tokio 517, Portales Nte, 03300 Ciudad de México, CDMX, Mexico","Tokio","517","Portales Norte",3300,"Benito Juárez","Ciudad de México","Mexico",19.3675709,-99.1528355
"-99.1528355, 19.3675709","Tokio","Portales Norte","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",517,"0","0","0","0","Sí, pero no sé cuántos","Entre Emperadores y Presidentes","9/20/2017 22:49:52","Derrumbe","Edificio","Habitacional","Derrumbe","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3675709,-99.1528355,"Tokio 517, Portales Nte, 03300 Ciudad de México, CDMX, Mexico","Tokio","517","Portales Norte",3300,"Benito Juárez","Ciudad de México","Mexico",19.3675709,-99.1528355
"-99.1528355, 19.3675709","Tokio","Portales Norte","Benito Juárez","Ninguno por el momento","Ciudad de México","","Ya fue utilizada","Ninguna por el momento",NA,NA,"Protección civil para resguardo","Ninguna por el momento","No se","No se","",517,"0","0","0","No sé","11-20","Presidentes y Emperadores","9/21/2017 21:58:48","Derrumbe","Edificio","Habitacional","Derrumbe","Sí","Agua, atún","Ninguno por el momento","Si tienes info entra a: http://bit.ly/Verificado19s",19.3675709,-99.1528355,"Tokio 517, Portales Nte, 03300 Ciudad de México, CDMX, Mexico","Tokio","517","Portales Norte",3300,"Benito Juárez","Ciudad de México","Mexico",19.3675709,-99.1528355
"-99.1528355, 19.3675709","TOKIO","PORTALES SUR","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"SIN AYUDA","SIN AYUDA","","Si tienes info entra a: http://bit.ly/Verificado19s","",517,"0","No sé","No sé","No sé","Sí, pero no sé cuántos","PRESIDENTES Y EMPERADORES","9/22/2017 10:39:02","Derrumbe","Edificio","Habitacional","Derrumbe","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3675709,-99.1528355,"Tokio 517, Portales Nte, 03300 Ciudad de México, CDMX, Mexico","Tokio","517","Portales Norte",3300,"Benito Juárez","Ciudad de México","Mexico",19.3675709,-99.1528355
"-99.1517007, 19.3648893","Saratoga","Portales sur","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","0","0",NA,NA,"0","0","0","0","",714,"No sé","No sé","No sé","No sé","No sé","Entre Zapata y republicas ","9/20/2017 23:33:00","Derrumbe","Edificio","Habitacional","Derrumbe","Sí","0","0","Si tienes info entra a: http://bit.ly/Verificado19s",19.3648893,-99.1517007,"Saratoga 714, Portales Sur, 03300 Ciudad de México, CDMX, Mexico","Saratoga","714","Portales Sur",3300,"Benito Juárez","Ciudad de México","Mexico",19.3648893,-99.1517007
"-99.1503074, 19.3670573","Lazaro cardenas","Portales norte","Benito Juárez","Ingeniero en estructura para verificar edificio","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",521,"0","0","0","0","0","","9/22/2017 20:15:58","Daño","Edificio","Habitacional","Daño","No","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3670573,-99.1503074,"Eje Central Lázaro Cárdenas 521, Portales Nte, 03300 Ciudad de México, CDMX, Mexico","Eje Central Lázaro Cárdenas","521","Portales Norte",3300,"Benito Juárez","Ciudad de México","Mexico",19.3670573,-99.1503074
"-99.1430861, 19.3635324","Avenida de los montes","","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","","https://drive.google.com/open?id=0Bwcj3ej07j_XZ2pHNVlKRk5tMms","","Lámparas, pilas, lonas, gasolina (para las plantas de luz)",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",56,"No sé","No sé","No sé","No sé","No sé","Esquina con Tlalpan","9/20/2017 15:49:13","Derrumbe","Edificio","","Derrumbe","","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3635324,-99.1430861,"Avenida de los Montes 56, Portales Sur, 03300 Ciudad de México, CDMX, Mexico","Avenida de los Montes","56","Portales Sur",3300,"Benito Juárez","Ciudad de México","Mexico",19.3635324,-99.1430861
"-99.1497585, 19.3624533","Odesa","Portales","Benito Juárez","Ingeniero estructural","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"apuntalamiento con polines","Reforzar estructura","","Si tienes info entra a: http://bit.ly/Verificado19s","",902,"0","0","0","0","0","esquina con pirineos","9/21/2017 23:00:41","Daño","Edificio","Habitacional","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3624533,-99.1497585,"Odesa 902, Portales Nte, 03300 Ciudad de México, CDMX, Mexico","Odesa","902","Portales Norte",3300,"Benito Juárez","Ciudad de México","Mexico",19.3624533,-99.1497585
"-99.153377, 19.3731384","Miguel Laurent","Letran Valle","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",1407,"No sé","","","","","Tripoli y Azores","9/21/2017 23:29:23","Daño","Edificio","Mixto","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3731384,-99.153377,"Miguel Laurent 1407, Portales Nte, 03300 Ciudad de México, CDMX, Mexico","Miguel Laurent","1407","Portales Norte",3300,"Benito Juárez","Ciudad de México","Mexico",19.3731384,-99.153377
"-99.153377, 19.3731384","Miguel Laurent","Portales Norte","Benito Juárez","Se solicita dar atención a este inmueble el cual aparentemente sufrió daño severos y se encuentra inhabitable ","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",1407,"0","0","0","No sé","0","Trípoli y Azores ","9/22/2017 9:54:53","Daño","Edificio","Habitacional","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3731384,-99.153377,"Miguel Laurent 1407, Portales Nte, 03300 Ciudad de México, CDMX, Mexico","Miguel Laurent","1407","Portales Norte",3300,"Benito Juárez","Ciudad de México","Mexico",19.3731384,-99.153377
"-99.1503074, 19.3670573","Lazaro cardenas","Portales norte","Benito Juárez","Ingeniero en estructura para verificar edificio","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",521,"0","0","0","0","0","","9/22/2017 20:15:58","Daño","Edificio","Habitacional","Daño","No","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3670573,-99.1503074,"Eje Central Lázaro Cárdenas 521, Portales Nte, 03300 Ciudad de México, CDMX, Mexico","Eje Central Lázaro Cárdenas","521","Portales Norte",3300,"Benito Juárez","Ciudad de México","Mexico",19.3670573,-99.1503074
"-99.1553081, 19.3674912","Emperadores","Portales Norte","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",224,"","","","","","Azores y Dr. Vertiz","9/21/2017 23:37:52","Daño","Edificio","Habitacional","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3674912,-99.1553081,"Av. Emperadores 224, Portales Nte, 03300 Ciudad de México, CDMX, Mexico","Avenida Emperadores","224","Portales Norte",3300,"Benito Juárez","Ciudad de México","Mexico",19.3674912,-99.1553081
"-99.155387878418, 19.3708306021245","","","","Si tienes info entra a: http://bit.ly/Verificado19s","","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",NA,"","","","","","","09/20/2017 17:00:27","","","","","","","Si tienes info entra a: http://bit.ly/Verificado19s","Ayuda",19.3708306021245,-99.155387878418,"Dr José María Vertiz 1412, Portales Nte, 03300 Ciudad de México, CDMX, Mexico","Doctor José María Vertiz","1412","Portales Norte",3300,"Benito Juárez","Ciudad de México","Mexico",19.3708306021245,-99.155387878418
"-99.1503074, 19.3670573","Lazaro cardenas","Portales norte","Benito Juárez","Ingeniero en estructura para verificar edificio","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",521,"0","0","0","0","0","","9/22/2017 20:15:58","Daño","Edificio","Habitacional","Daño","No","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3670573,-99.1503074,"Eje Central Lázaro Cárdenas 521, Portales Nte, 03300 Ciudad de México, CDMX, Mexico","Eje Central Lázaro Cárdenas","521","Portales Norte",3300,"Benito Juárez","Ciudad de México","Mexico",19.3670573,-99.1503074
"-99.153377, 19.3731384","Miguel Laurent","Portales Norte","Benito Juárez","Se solicita dar atención a este inmueble el cual aparentemente sufrió daño severos y se encuentra inhabitable ","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",1407,"0","0","0","No sé","0","Trípoli y Azores ","9/22/2017 9:54:53","Daño","Edificio","Habitacional","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3731384,-99.153377,"Miguel Laurent 1407, Portales Nte, 03300 Ciudad de México, CDMX, Mexico","Miguel Laurent","1407","Portales Norte",3300,"Benito Juárez","Ciudad de México","Mexico",19.3731384,-99.153377
"-99.1503074, 19.3670573","EJE CENTRAL","PORTALES NORTE","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",521,"No sé","No sé","No sé","No sé","No sé","EMPERADORES Y PRESIDENTES","9/22/2017 11:01:37","Daño","Edificio","EDIFICIO DEPARTAMENTOS EN OBRA","Daño","No","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3670573,-99.1503074,"Eje Central Lázaro Cárdenas 521, Portales Nte, 03300 Ciudad de México, CDMX, Mexico","Eje Central Lázaro Cárdenas","521","Portales Norte",3300,"Benito Juárez","Ciudad de México","Mexico",19.3670573,-99.1503074
"-99.1503074, 19.3670573","EJE CENTRAL","PORTALES NORTE","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",521,"No sé","No sé","No sé","No sé","No sé","EMPERADORES Y PRESIDENTES","9/22/2017 11:01:37","Daño","Edificio","EDIFICIO DEPARTAMENTOS EN OBRA","Daño","No","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3670573,-99.1503074,"Eje Central Lázaro Cárdenas 521, Portales Nte, 03300 Ciudad de México, CDMX, Mexico","Eje Central Lázaro Cárdenas","521","Portales Norte",3300,"Benito Juárez","Ciudad de México","Mexico",19.3670573,-99.1503074
"-99.1474822, 19.3613136","Rumania ","Portales Sur ","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","Benito Juárez ",918,"","","","","","","9/22/2017 16:29:31","Daño","Edificio","Habitacional","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3613136,-99.1474822,"Calle Rumania 918, Portales Sur, 03300 Ciudad de México, CDMX, Mexico","Calle Rumania","918","Portales Sur",3300,"Benito Juárez","Ciudad de México","Mexico",19.3613136,-99.1474822
"-99.1517007, 19.3648893","Saratoga","Portales sur","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","0","0",NA,NA,"0","0","0","0","",714,"No sé","No sé","No sé","No sé","No sé","Entre Zapata y republicas ","9/20/2017 23:33:00","Derrumbe","Edificio","Habitacional","Derrumbe","Sí","0","0","Si tienes info entra a: http://bit.ly/Verificado19s",19.3648893,-99.1517007,"Saratoga 714, Portales Sur, 03300 Ciudad de México, CDMX, Mexico","Saratoga","714","Portales Sur",3300,"Benito Juárez","Ciudad de México","Mexico",19.3648893,-99.1517007
"-99.153377, 19.3731384","Miguel Laurent","Letran Valle","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",1407,"No sé","","","","","Tripoli y Azores","9/21/2017 23:29:23","Daño","Edificio","Mixto","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3731384,-99.153377,"Miguel Laurent 1407, Portales Nte, 03300 Ciudad de México, CDMX, Mexico","Miguel Laurent","1407","Portales Norte",3300,"Benito Juárez","Ciudad de México","Mexico",19.3731384,-99.153377
"-99.1517007, 19.3648893","Saratoga","Portales","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",714,"No sé","No sé","No sé","No sé","No sé","Zapata y Repúblicas","9/23/2017 1:24:14","Derrumbe","Edificio","Habitacional","Derrumbe","No","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3648893,-99.1517007,"Saratoga 714, Portales Sur, 03300 Ciudad de México, CDMX, Mexico","Saratoga","714","Portales Sur",3300,"Benito Juárez","Ciudad de México","Mexico",19.3648893,-99.1517007
"-99.1515568, 19.3592414","Ajusco ","Portales Sur ","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","Benito Juárez ",116,"0","0","0","0","0","Esquina con eje central ","9/22/2017 14:31:22","Derrumbe","Barda","Mixto","Derrumbe","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3592414,-99.1515568,"Ajusco 116, Portales Nte, 03300 Ciudad de México, CDMX, Mexico","Ajusco","116","Portales Norte",3300,"Benito Juárez","Ciudad de México","Mexico",19.3592414,-99.1515568
"-99.1528355, 19.3675709","Tokio","Portales Norte","Benito Juárez","Ninguno por el momento","Ciudad de México","","Ya fue utilizada","Ninguna por el momento",NA,NA,"Protección civil para resguardo","Ninguna por el momento","No se","No se","",517,"0","0","0","No sé","11-20","Presidentes y Emperadores","9/21/2017 21:58:48","Derrumbe","Edificio","Habitacional","Derrumbe","Sí","Agua, atún","Ninguno por el momento","Si tienes info entra a: http://bit.ly/Verificado19s",19.3675709,-99.1528355,"Tokio 517, Portales Nte, 03300 Ciudad de México, CDMX, Mexico","Tokio","517","Portales Norte",3300,"Benito Juárez","Ciudad de México","Mexico",19.3675709,-99.1528355
"-99.1561497, 19.3630043","Mariposa","Santa Cruz Atoyac","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",1506179243.12777,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",907,"0","0","0","0","0","","9/22/2017 13:11:03","Daño","Casa","Habitacional","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3630043,-99.1561497,"Mariposa 907, Sta Cruz Atoyac, 03310 Ciudad de México, CDMX, Mexico","Mariposa","907","Santa Cruz Atoyac",3310,"Benito Juárez","Ciudad de México","Mexico",19.3630043,-99.1561497
